Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
1769	5691.032	89.89684	5780.7534	5536.037	1000.0	585.2387	18.425274	616.0657	461.92914	8850000	-2.4635345e-09	608.5123	0.0003157387	-77.171265	-1.0398753	0.015527976	0.2292	2.0	11090.920459032059
1770	5703.7104	58.332973	5774.9604	5624.445	1000.0	579.4202	15.539746	605.59125	456.8301	8855000	-2.23279e-08	507.6485	0.010083159	-30.028046	-1.039884	0.022189882	0.2306	1.0	11097.538999080658
1771	5570.301	174.58687	5793.103	5270.773	1000.0	578.6584	18.399044	604.6875	393.22253	8860000	4.528761e-08	1040.8612	0.009789216	-177.58838	-1.0398984	0.02383295	0.2234	1.0	11103.864645957947
1772	5608.452	130.90929	5792.9043	5445.9062	1000.0	567.4504	18.37868	600.334	462.75372	8865000	-1.44355e-08	1012.41	0.0023835246	-58.420166	-1.0399122	0.01613582	0.1308	1.0	11110.36201286316
1773	5388.1016	379.7315	5734.9517	4651.2	1000.0	548.8049	101.86754	608.25684	65.79747	8870000	1.0498762e-07	2365.3625	-0.014377313	-306.76758	-1.0399448	0.017906215	0.2612	6.0	11116.706679105759
1774	5642.897	130.8277	5804.494	5407.7607	1000.0	562.15594	18.008324	600.2784	444.9194	8875000	7.0238116e-08	647.5191	-0.010270246	-188.02347	-1.0402906	0.016395014	0.2322	4.0	11123.151429891586
1775	5691.5654	134.16316	5816.461	5466.207	1000.0	571.0609	15.187269	597.1328	468.97552	8880000	-2.5547948e-08	518.9971	0.003592494	-62.43347	-1.0406129	0.01804764	0.1564	1.0	11129.792258024216
1776	5645.163	205.60258	5968.1826	5372.596	1000.0	575.2451	18.330078	602.37537	361.6701	8885000	1.0752678e-08	1135.5973	-0.0037809093	-96.13574	-1.0406767	0.019504678	0.18	3.0	11136.185966014862
1777	5697.1553	79.45116	5785.749	5555.199	1000.0	575.1977	20.805347	606.8153	429.93607	8890000	6.363988e-08	422.312	-0.021229187	-94.9848	-1.0408089	0.016115952	0.2714	8.0	11142.796822071075
1778	5760.073	78.34003	5888.7466	5641.733	1000.0	578.9423	16.793722	605.05756	420.26846	8895000	-4.783571e-08	689.12506	0.0017418087	-49.248352	-1.0414764	0.016460828	0.1502	1.0	11149.35074687004
1779	5758.008	92.83203	5932.042	5677.274	1000.0	582.687	13.998303	605.5595	488.8323	8900000	-2.987385e-08	432.3272	0.011450891	-24.765564	-1.0415633	0.02731803	0.2314	1.0	11155.669074058533
1780	4977.56	1558.6782	5968.0938	1868.936	869.4	579.57947	30.231676	603.0874	40.82198	8905000	5.31286e-08	3870.46	-0.0054225815	-964.0293	-1.0416589	0.022652607	0.191	3.0	11162.275326013565
1781	5631.4985	127.18242	5798.813	5421.421	1000.0	571.1737	30.045895	601.37726	144.71272	8910000	6.1902405e-08	1051.9733	-0.0060900133	-441.8819	-1.0419116	0.016085329	0.1946	3.0	11168.932291984558
1782	5686.5493	92.67374	5799.3354	5582.193	1000.0	577.15356	17.550522	605.96704	454.86526	8915000	1.4674663e-08	468.47745	-0.007966626	-32.84195	-1.042121	0.015387478	0.2112	3.0	11175.50885605812
1783	5777.9155	107.86633	5915.2256	5659.2104	1000.0	578.5857	16.000963	601.764	364.69333	8920000	1.8563867e-08	603.2405	-0.007184799	-73.07776	-1.0423621	0.0152380215	0.1732	2.0	11182.136369943619
1784	5795.384	81.31522	5928.136	5707.862	1000.0	584.5928	11.895771	606.1466	454.8456	8925000	-6.873608e-08	263.85736	-0.004673826	-17.290878	-1.0425314	0.020709448	0.2172	2.0	11188.692016839981
1785	5709.043	133.11818	5846.865	5455.4985	1000.0	585.8619	12.746981	607.8893	480.67612	8930000	1.4364719e-08	492.95425	-0.0049635572	-61.850616	-1.0427259	0.018211318	0.2054	2.0	11195.163563013077
1786	5541.835	137.84956	5680.996	5277.8076	1000.0	576.4705	19.666813	607.4355	390.23962	8935000	-5.2821637e-08	1360.5992	-0.007950357	-256.79175	-1.0429021	0.01712062	0.2106	3.0	11201.551662921906
1787	5786.9424	75.480965	5914.018	5699.546	1000.0	568.7089	14.616433	597.5978	454.1587	8940000	4.9851835e-08	915.3056	-0.009827357	-352.7959	-1.0431628	0.018097857	0.2242	4.0	11207.897576093674
1788	4815.3896	1679.5415	5794.5996	1469.6428	1000.0	493.97025	196.96034	613.3045	43.010693	8945000	5.502291e-08	2915.155	-0.0057991724	-605.1367	-1.0435201	0.016487954	0.1898	2.0	11214.553722858429
1789	5708.0415	91.879845	5807.174	5559.765	1000.0	567.6771	19.040586	606.4352	397.5119	8950000	4.0796397e-08	762.6159	-0.016686881	-169.62817	-1.0437065	0.015779894	0.1774	6.0	11221.031715154648
1790	5810.368	139.63632	5941.259	5540.187	1000.0	579.245	14.975839	604.65753	411.5031	8955000	-7.150173e-08	631.8448	-0.010218639	-159.37805	-1.0442783	0.017434519	0.2238	3.0	11227.465505123138
1791	5617.7085	231.41568	5938.54	5284.121	1000.0	587.2568	20.739056	614.03076	362.6632	8960000	-6.848574e-08	1319.0114	-0.014704939	-275.6018	-1.0445111	0.015698027	0.2126	5.0	11234.119823932648
1792	5275.3545	1121.9143	5924.7085	3035.0745	1000.0	515.1705	175.10974	605.617	-363.26062	8965000	5.1151588e-08	2887.8674	-0.014437674	-818.5283	-1.0448574	0.016515784	0.2402	4.0	11240.745018005371
1793	5686.9414	193.50616	5960.29	5435.025	995.4	580.58594	33.083767	618.0635	-100.564255	8970000	1.8969178e-08	4153.4614	-0.009041073	-459.6289	-1.0451006	0.015530551	0.2314	5.0	11247.25193810463
1794	5800.216	71.17611	5902.639	5678.965	1000.0	572.1596	20.6697	614.10156	375.05624	8975000	-2.4211406e-08	914.213	-0.021684103	-453.5371	-1.0452449	0.016673665	0.2334	7.0	11253.861852884293
1795	5658.479	201.78488	5882.6567	5388.314	1000.0	586.4147	21.562601	621.4572	331.0583	8980000	-7.18534e-08	986.7949	-0.02718035	-123.67163	-1.0455058	0.01576063	0.2212	10.0	11260.339192152023
1796	5751.1157	106.532906	5900.502	5584.9595	1000.0	579.194	18.98909	609.7657	287.9489	8985000	1.4913082e-08	747.34436	-0.009726275	-116.50659	-1.0465052	0.016540624	0.2116	3.0	11266.899403095245
1797	5619.635	104.68389	5753.4634	5482.9214	1000.0	582.95404	17.736635	614.29254	458.70306	8990000	1.2171268e-08	734.11786	-0.01341874	-153.16077	-1.0469096	0.01585241	0.1518	4.0	11273.42425084114
1798	5684.071	172.8588	5934.8105	5399.052	1000.0	573.5652	15.849966	605.6467	413.0997	8995000	-7.015467e-09	649.51196	-0.009569943	-35.475037	-1.0474098	0.015499252	0.2304	3.0	11279.873569011688
1799	5645.9624	203.65807	5875.7236	5296.379	1000.0	575.5011	19.47688	606.75146	416.26086	9000000	-6.091893e-08	1010.1712	-0.0077141603	-63.688904	-1.0477004	0.016458862	0.2102	3.0	11286.445343017578
1800	5773.3696	82.75746	5866.646	5638.7437	1000.0	577.135	21.743181	609.3991	55.918587	9005000	-4.391074e-08	798.9689	-0.04116503	-208.0664	-1.047969	0.015537776	0.2608	24.0	11293.04032588005
1801	5777.1216	133.16606	5942.669	5541.3877	1000.0	587.3695	16.061443	615.6061	457.49265	9010000	2.5704503e-08	573.7219	-0.020967964	-28.668823	-1.0513351	0.020694356	0.2344	8.0	11299.68449306488
1802	5719.8965	107.49178	5892.7026	5569.1724	1000.0	584.3039	16.683195	612.8105	468.79544	9015000	5.505979e-08	627.1762	-0.005557009	-47.621582	-1.0523409	0.021491239	0.2666	3.0	11306.319386005402
1803	5092.3486	1332.0662	5864.808	2432.9177	888.4	580.6976	16.448544	609.9217	470.75635	9020000	9.047985e-08	4131.0283	-0.004817991	-216.44434	-1.0525507	0.018039286	0.1698	2.0	11312.939604997635
1804	5650.005	115.70748	5792.23	5455.6494	1000.0	567.37213	16.581354	596.91254	453.77753	9025000	2.0664931e-08	933.1779	-0.019780338	-144.0495	-1.0526466	0.019257762	0.2432	7.0	11319.533173084259
1805	5241.1484	996.6547	5857.729	3254.5955	918.0	571.8714	29.91169	606.8538	36.62194	9030000	-6.6950916e-09	3261.1382	-0.0061524897	-482.91455	-1.0525796	0.015589514	0.2438	2.0	11325.977780103683
1806	5789.9873	104.464775	5987.4863	5702.6997	1000.0	571.1919	23.2113	603.3145	129.2614	9035000	4.2062997e-08	893.7502	-0.009717838	-506.98602	-1.0525292	0.015672207	0.2496	5.0	11332.332197904587
1807	4513.544	2227.3384	5756.4307	64.65442	806.4	583.70013	18.391035	608.9468	149.83191	9040000	3.6010146e-08	2307.6633	-0.014384585	-671.9424	-1.0525224	0.019479632	0.2466	6.0	11339.011747837067
1808	5821.714	85.38836	5987.9165	5746.46	1000.0	581.982	23.716787	618.57056	275.3279	9045000	-4.0709973e-09	610.64166	-0.008869937	-201.28125	-1.052469	0.01662765	0.2522	3.0	11345.522848129272
1809	5682.8306	205.2282	5964.194	5363.695	1000.0	588.801	21.060732	622.25287	463.00092	9050000	-9.942055e-09	860.8415	-0.019620609	-120.45471	-1.0525411	0.01839422	0.2212	7.0	11352.099841117859
1810	5675.8403	138.85295	5935.219	5544.0415	1000.0	578.2974	21.032574	609.1448	458.95987	9055000	-2.9802322e-12	938.243	-0.010165062	-53.356384	-1.0528071	0.021013882	0.207	4.0	11358.685038805008
1811	5715.0044	56.529377	5795.0674	5635.728	1000.0	579.549	20.300402	608.258	297.87186	9060000	3.0762703e-08	756.9728	-0.0059108813	-115.83911	-1.0528367	0.015103591	0.1896	3.0	11365.323441028595
1812	5241.6978	975.5762	5847.212	3299.3997	916.6	579.0505	17.82595	608.3868	433.54443	9065000	3.567338e-09	3817.0137	-0.0063042915	-542.801	-1.0529561	0.0154499225	0.202	2.0	11372.098967075348
1813	5840.919	106.56818	5971.2305	5659.1055	1000.0	571.4297	16.851078	601.8087	296.06662	9070000	-2.273321e-08	969.505	-0.013361596	-570.5791	-1.0530963	0.01898146	0.2502	4.0	11378.714500904083
1814	5669.36	80.1531	5740.7	5521.4097	1000.0	589.1395	17.02649	615.6518	420.05838	9075000	-2.4706125e-08	804.6728	-0.01033606	-189.33234	-1.0534257	0.016059874	0.217	4.0	11385.149477005005
1815	5769.1562	187.48302	6084.2124	5569.66	1000.0	579.5483	16.174093	604.9439	477.32895	9080000	5.0061942e-08	728.18384	-0.016262842	-83.48901	-1.0538594	0.017947184	0.229	6.0	11391.800581932068
1816	5864.822	125.098434	5986.3633	5676.5337	1000.0	587.5502	15.187639	615.21246	485.55243	9085000	-9.223223e-08	539.07086	-0.018486455	-84.328156	-1.0542759	0.015811523	0.2066	6.0	11398.421409130096
1817	5230.0063	1041.1426	5907.9844	3158.5264	910.4	591.1789	17.152744	618.6672	462.31525	9090000	1.9669533e-09	3979.3677	-0.004216332	-689.55225	-1.0547614	0.015195566	0.1842	2.0	11404.941400766373
1818	5577.6377	141.12431	5739.232	5372.728	1000.0	570.75574	21.669489	608.76544	397.88626	9095000	1.1805967e-07	839.7327	-0.010789345	-92.85565	-1.0549139	0.015541476	0.1988	3.0	11411.523387908936
1819	5705.264	141.27335	5849.0693	5441.6846	1000.0	571.37006	16.094381	598.4853	437.22552	9100000	-1.05577705e-07	744.55286	-0.01220475	-101.48169	-1.0551238	0.015110724	0.2234	4.0	11417.840066194534
1820	5728.639	107.49058	5895.427	5609.7236	1000.0	581.0416	16.252518	608.2132	466.12103	9105000	5.9127807e-08	517.1805	-0.009567226	-23.531342	-1.0553552	0.015161001	0.2086	3.0	11424.367558002472
1821	5766.6016	146.0862	5976.1245	5553.674	1000.0	581.1735	16.499828	606.66626	478.2029	9110000	3.051758e-08	754.89197	-0.0039260434	-66.87018	-1.0555098	0.019041734	0.2368	2.0	11430.933990001678
1822	5703.942	101.00636	5833.8794	5572.199	1000.0	584.3239	20.132439	618.00006	457.2385	9115000	2.3716687e-08	640.3779	-0.000857218	-51.697388	-1.0556743	0.017521761	0.2444	2.0	11437.335377931595
1823	5621.8354	157.63432	5823.3926	5404.619	1000.0	579.1088	18.71706	612.22906	450.14215	9120000	7.534623e-08	623.5223	-0.026370734	-71.55719	-1.055849	0.01579308	0.2442	10.0	11443.884243965149
1824	5672.767	106.24464	5809.784	5499.8994	1000.0	572.96295	17.909372	599.8622	438.5982	9125000	1.41620635e-08	552.62213	-0.018283071	-46.039734	-1.056943	0.01511488	0.2056	7.0	11450.483076810837
1825	5750.077	82.36977	5868.0557	5623.6855	1000.0	578.4887	16.766068	604.57855	466.9474	9130000	-1.8944592e-08	590.80145	-0.021729648	-70.461975	-1.0573684	0.017376153	0.2538	8.0	11457.117358207703
1826	5105.3115	1058.2094	5706.8936	2990.3723	907.0	583.5765	18.38651	610.10425	456.33746	9135000	-3.0523537e-08	4206.5234	-0.004496225	-733.47656	-1.0581435	0.024262486	0.3088	2.0	11463.897101163864
1827	4703.102	2110.669	5787.283	482.06668	826.4	564.5207	34.559475	598.44727	14.029822	9140000	3.1492114e-08	3612.188	-0.016830243	-655.1367	-1.0583553	0.016895993	0.232	6.0	11470.472522974014
1828	5825.244	35.375385	5865.6562	5766.1636	1000.0	577.7504	23.079002	614.67645	394.88455	9145000	-8.606911e-09	706.1387	-0.010208973	-335.67004	-1.0587145	0.018696494	0.2544	3.0	11477.04039311409
1829	5539.1064	457.06058	5929.326	4651.586	972.8	585.5566	29.265556	614.05646	10.367478	9150000	-3.5375358e-08	4334.619	-0.008200895	-687.2339	-1.05882	0.022967502	0.2634	3.0	11483.770802021027
1830	5711.247	78.863045	5792.7266	5563.1377	1000.0	570.34576	20.138247	603.9523	357.7994	9155000	-7.849931e-09	580.52466	-0.0033547117	-195.41727	-1.0589213	0.015417656	0.166	2.0	11490.384829044342
1831	5680.591	78.597664	5801.3813	5563.88	1000.0	578.6082	16.156136	606.9423	363.84677	9160000	4.3690203e-08	715.4332	-0.0034168155	-50.81891	-1.0590601	0.015938582	0.2504	2.0	11496.999207019806
1832	5695.615	60.69609	5790.006	5607.225	1000.0	575.14185	16.029657	605.028	473.88464	9165000	7.345676e-08	431.8468	-0.016498141	-70.79172	-1.0592221	0.018948762	0.2006	6.0	11503.576996803284
1833	5459.264	411.83563	5768.3506	4649.9556	969.6	578.8356	17.088516	610.11725	443.54642	9170000	-4.4378638e-08	3903.478	-0.0088218665	-329.0569	-1.0598876	0.015327635	0.2004	5.0	11510.060834169388
1834	4863.6777	1781.2383	5912.3076	1309.8423	846.4	565.6224	14.941581	589.00745	387.02185	9175000	-1.9554793e-08	3498.661	-0.006574627	-380.1714	-1.0604777	0.01607178	0.2558	3.0	11516.613390922546
1835	5698.6934	120.51321	5854.288	5546.8223	1000.0	573.8903	15.274166	608.0754	457.30167	9180000	7.468462e-09	608.561	-0.01626605	-96.213135	-1.060772	0.01802052	0.2188	6.0	11523.117928028107
1836	5692.303	95.787605	5842.6216	5555.7803	1000.0	578.3694	14.355701	607.2824	467.27786	9185000	-1.085706e-07	494.13406	-0.021065738	-29.605164	-1.0612812	0.016653715	0.2324	8.0	11529.647233009338
1837	5703.268	144.96954	5903.244	5512.0117	1000.0	577.76855	16.052206	607.2334	465.1707	9190000	-2.46346e-08	645.7688	-0.008303347	-45.727722	-1.0621775	0.016378652	0.2124	4.0	11536.243057012558
1838	5688.0806	51.735096	5737.3193	5605.735	1000.0	578.6013	35.440617	605.0961	-13.355797	9195000	3.221929e-08	1227.9592	-0.008452639	-421.01257	-1.0625992	0.016638402	0.1964	3.0	11542.675854921341
1839	5772.63	52.043736	5851.909	5699.7134	1000.0	581.2478	13.74141	608.8658	489.9791	9200000	-3.8281085e-09	548.159	-0.009853458	-46.36093	-1.0628968	0.016310915	0.213	4.0	11549.142368078232
1840	5691.2124	108.134636	5782.934	5485.9614	1000.0	584.4293	17.622837	611.26855	413.85535	9205000	5.4965913e-08	650.1572	-0.0065964265	-51.684204	-1.0631695	0.01667294	0.2114	3.0	11555.76849603653
1841	5810.553	112.64782	6011.5234	5699.1353	1000.0	580.5745	15.0795555	604.1311	474.26828	9210000	-4.0656328e-08	556.22577	-0.008646484	-118.05441	-1.0633538	0.0166272	0.2644	3.0	11562.301943063736
1842	5761.8555	106.485664	5874.023	5582.9927	1000.0	588.6734	16.218431	615.8505	479.6826	9215000	-1.01923945e-07	621.6185	-0.010915024	-62.12274	-1.0635834	0.016269566	0.2294	4.0	11568.874341964722
1843	4873.969	1961.649	5936.435	952.00256	836.4	587.56067	15.888537	611.0333	413.50534	9220000	-1.0198355e-08	3620.9236	-0.009889801	-624.2197	-1.0638535	0.01614619	0.2366	4.0	11575.395619153976
1844	5701.9756	117.34348	5874.0923	5532.554	1000.0	583.87665	18.925875	613.57587	406.83307	9225000	-1.4320016e-08	717.32336	-0.01742884	-71.23059	-1.0640143	0.01556479	0.1822	6.0	11581.836591959
1845	5715.44	118.54236	5869.9155	5549.4375	1000.0	581.0637	19.013449	609.5274	446.86038	9230000	2.760291e-08	424.46606	-0.012536922	-50.903778	-1.0644041	0.0155057255	0.2534	5.0	11588.374511003494
1846	5717.353	126.48319	5934.232	5568.4536	1000.0	579.8323	15.9142275	603.86194	455.60168	9235000	6.995201e-08	588.9745	-0.016101578	-37.707825	-1.0647919	0.016113788	0.2128	5.0	11594.883738994598
1847	4813.3877	1881.7188	5907.819	1054.3623	1000.0	504.36096	159.74539	605.3845	-54.035603	9240000	1.2278557e-08	3202.629	-0.0025769742	-1798.9716	-1.0649923	0.017883416	0.2226	2.0	11601.555151939392
1848	5743.5405	169.5664	5938.2407	5436.6206	1000.0	581.1572	26.719805	630.5177	402.89532	9245000	7.146597e-08	976.4422	-0.017182356	-249.61658	-1.0650308	0.0172648	0.2344	6.0	11608.428377866745
1849	5774.4634	109.52111	5934.472	5597.527	1000.0	579.8689	19.071457	607.93463	402.88092	9250000	-5.079657e-08	491.1543	-0.0046380986	-104.5759	-1.0651371	0.019923603	0.1622	2.0	11615.841342926025
1850	5822.397	106.04621	6018.816	5705.991	1000.0	587.39984	16.698479	611.1051	327.47385	9255000	3.5047532e-09	577.5821	-0.0067684106	-56.55542	-1.0652909	0.017820664	0.2004	4.0	11622.67984008789
1851	5040.5293	1329.8475	5822.701	2383.8777	888.2	588.0943	15.685962	620.4323	466.0844	9260000	-6.722584e-08	3783.9	-0.0055572297	-883.2544	-1.0656487	0.023280157	0.237	3.0	11629.28092098236
1852	5771.636	72.580605	5843.0547	5649.563	1000.0	569.58496	17.640581	601.3329	394.7365	9265000	-8.074045e-08	830.3613	-0.00803724	-288.20203	-1.0658497	0.015183497	0.1496	3.0	11635.605937957764
1853	4961.869	1668.8185	5884.2627	1625.8994	856.8	584.6158	15.973731	611.18445	322.03183	9270000	5.9641896e-09	3474.3464	-0.008888397	-411.61865	-1.066084	0.01683728	0.2352	3.0	11642.070894241333
1854	5859.345	76.79691	5950.366	5740.11	1000.0	579.078	24.119234	624.5089	60.15614	9275000	-3.5846234e-08	1008.0266	-0.0024689122	-666.381	-1.0663052	0.020219393	0.2746	2.0	11648.656696081161
1855	5656.097	126.67905	5777.002	5424.0996	1000.0	590.37744	17.569113	619.29987	394.3075	9280000	1.8447638e-08	783.881	-0.0045837155	-182.93958	-1.0663909	0.015321774	0.2118	2.0	11655.197662115097
1856	5781.8833	51.76641	5874.308	5721.97	1000.0	580.2172	24.655472	607.6928	138.07117	9285000	2.5592744e-08	812.5707	-0.0073752743	-267.2893	-1.0665251	0.015332648	0.1826	3.0	11661.810606956482
1857	5854.623	69.54789	5926.199	5763.634	1000.0	587.4268	13.956945	615.66644	504.22852	9290000	-5.8352946e-08	461.73785	-0.0095897475	-28.190247	-1.0667236	0.0154622225	0.221	5.0	11668.295861005783
1858	5865.5444	126.62541	6009.64	5705.4907	1000.0	590.62836	13.386458	613.42474	485.95724	9295000	-1.2880564e-08	512.004	0.0049158214	-44.70752	-1.0670173	0.020761214	0.1618	1.0	11674.712934970856
1859	5646.6606	418.52405	5947.365	4820.1177	968.4	593.7941	14.376992	619.5299	497.90594	9300000	-8.474886e-08	4108.1025	-0.002564854	-627.3977	-1.0670775	0.028868344	0.331	3.0	11681.110013008118
1860	4875.1445	1820.6829	5885.201	1239.4946	843.6	580.0586	20.277205	629.6805	409.2969	9305000	-4.32577e-08	4110.852	0.003133009	-498.15576	-1.0673443	0.015822785	0.1634	1.0	11687.518873929977
1861	5696.9263	113.64151	5813.612	5483.484	1000.0	576.73914	16.268166	610.8473	430.12158	9310000	1.5318394e-08	653.17694	0.0071998825	-73.82654	-1.0674344	0.016431745	0.1624	1.0	11694.260977983475
1862	5542.837	273.5739	5821.0635	5102.017	1000.0	565.7678	82.65078	607.37537	81.40339	9315000	5.1656365e-08	2966.7483	0.002333179	-626.68823	-1.0675337	0.016243558	0.1724	1.0	11700.734778881073
1863	5765.1533	62.017097	5836.094	5662.413	1000.0	572.3726	17.689655	606.59393	442.8756	9320000	7.426143e-08	542.0228	-0.0014653001	-217.54074	-1.0676211	0.016931934	0.196	2.0	11707.267724990845
1864	5734.874	238.72641	5959.501	5295.909	1000.0	582.92163	17.388973	615.13367	397.72964	9325000	-5.59628e-08	1158.9193	0.007335635	-116.727905	-1.0678287	0.026443481	0.1816	1.0	11713.885323047638
1865	5654.6357	105.40605	5815.9253	5530.073	1000.0	577.6889	26.459703	619.7826	293.23605	9330000	-1.2147426e-08	814.26245	0.0071877805	-161.45007	-1.0679582	0.024410147	0.2118	1.0	11720.417702913284
1866	4833.1865	1893.2152	5883.161	1049.4072	1000.0	488.4436	188.35117	602.9364	1.7648468	9335000	-2.2743642e-08	1991.8004	-0.00075653865	-274.18604	-1.0680621	0.015616174	0.1534	2.0	11726.973531007767
1867	5751.501	113.113464	5905.3315	5607.6357	1000.0	583.6617	23.180706	618.00684	431.33554	9340000	6.695539e-08	687.0829	-0.02642264	-118.25171	-1.0682349	0.016002772	0.2386	9.0	11733.6889128685
1868	5812.6406	141.0207	6041.9565	5599.102	1000.0	585.3085	16.596838	613.47943	483.49246	9345000	1.450181e-08	762.42346	-0.0076016556	-56.399353	-1.0694487	0.015896285	0.2156	2.0	11740.265535116196
1869	5645.6855	145.49893	5786.4634	5445.642	1000.0	585.5474	23.797966	617.3894	222.14488	9350000	1.6397237e-08	946.4811	-0.014341394	-135.64911	-1.0697249	0.015165419	0.1994	5.0	11746.790947198868
1870	5630.401	157.8087	5836.72	5408.938	1000.0	577.1803	20.127323	607.9339	458.2322	9355000	-7.396937e-08	718.19147	-0.0128594795	-84.89514	-1.0704486	0.015672157	0.1694	4.0	11753.250948905945
1871	5767.5015	113.479614	5952.774	5610.6206	1000.0	573.5162	16.768848	603.8657	458.4727	9360000	3.3819674e-08	633.8217	-0.011606332	-173.72348	-1.0709099	0.015069472	0.2038	4.0	11759.750087022781
1872	5125.218	1391.5853	5959.742	2349.2505	1000.0	523.25	161.86435	612.35785	67.06263	9365000	-2.4756789e-08	3265.5244	-0.005272993	-586.0891	-1.0713692	0.016417159	0.2266	2.0	11766.38287115097
1873	4585.051	1871.049	5945.708	836.06177	798.0	577.1376	21.663631	611.75793	313.72958	9370000	1.3332814e-09	7175.97	-0.0031417897	-1040.1108	-1.0715581	0.015316457	0.2124	2.0	11772.710304021835
1874	5657.9814	70.90922	5748.623	5572.1655	1000.0	562.51996	22.002531	603.7108	296.91507	9375000	-2.1219254e-08	961.8671	-0.001012772	-346.3219	-1.0716895	0.017231017	0.248	3.0	11779.127534151077
1875	5759.577	148.14574	5984.58	5559.646	1000.0	576.20245	16.824224	605.87665	468.64972	9380000	-6.3943865e-08	817.7455	-0.003085229	-125.83606	-1.0718133	0.019850114	0.2682	2.0	11785.50201702118
1876	5790.981	124.4234	6002.1562	5655.502	1000.0	584.5382	19.56141	613.59534	453.02444	9385000	-6.948709e-08	687.5123	0.002923173	-58.008606	-1.0718918	0.023557138	0.205	2.0	11791.706128835678
1877	5080.5654	1629.6617	5979.728	1823.3851	1000.0	508.0505	190.1029	616.0594	15.32841	9390000	-1.5909224e-08	2547.0476	0.0016294853	-215.49268	-1.072018	0.015649438	0.1376	1.0	11798.439604997635
1878	5546.996	347.22653	5910.3447	4896.136	962.2	585.39044	22.460476	615.8895	73.09821	9395000	-2.1521375e-08	3420.319	-0.0036066726	-725.4136	-1.0720962	0.02840393	0.2836	2.0	11804.805147886276
1879	5811.0234	184.81175	5995.925	5467.21	1000.0	574.1392	24.147379	610.0363	221.30347	9400000	3.7747622e-08	1170.2736	-5.0213974e-05	-466.3811	-1.072207	0.024576047	0.2564	2.0	11811.215208053589
1880	4763.0225	1929.8743	5861.043	908.07904	1000.0	487.13306	205.92854	619.5	38.817852	9405000	-8.831918e-09	1280.0153	-0.024830637	-295.82013	-1.0723053	0.015080902	0.2692	14.0	11817.917095899582
1881	5178.7373	1492.968	6030.216	2195.367	1000.0	515.5956	174.72733	620.09314	31.288065	9410000	7.3738398e-09	2691.8198	-0.008665632	-263.5891	-1.0725862	0.01967418	0.25	3.0	11824.401205062866
1882	5893.0244	93.26279	6030.958	5759.649	1000.0	589.7416	14.982136	620.1931	483.1797	9415000	4.5835225e-08	405.42383	-0.018180175	-80.40231	-1.0726835	0.015121254	0.2018	7.0	11830.894448041916
1883	5759.0317	70.65673	5845.915	5632.1426	1000.0	594.2613	19.106277	624.0244	207.75497	9420000	1.732409e-08	560.8137	-0.007544039	-208.06723	-1.0732127	0.018201824	0.2036	3.0	11837.384171009064
1884	5785.587	168.11484	5967.377	5534.4565	1000.0	584.12946	13.98462	605.66315	476.44397	9425000	4.6467783e-08	740.2684	-0.021432374	-43.856445	-1.0735236	0.015894065	0.242	7.0	11843.903122901917
1885	5771.6953	66.58848	5852.049	5664.837	1000.0	586.0947	18.296461	615.10504	161.64465	9430000	9.731949e-09	826.1607	-0.007040974	-81.582886	-1.0742855	0.020490654	0.2146	3.0	11850.485390901566
1886	5816.9546	87.90215	5972.1685	5732.1553	1000.0	585.6688	16.054972	610.3446	465.27304	9435000	4.184842e-08	501.5346	-0.005897519	-65.71622	-1.0746033	0.0156821	0.2114	2.0	11856.974837064743
1887	5858.5146	116.81483	6010.6943	5698.6685	1000.0	590.98035	15.101287	616.0641	497.41165	9440000	6.363392e-08	547.2042	-0.024234949	-18.999023	-1.0747918	0.01576709	0.2402	9.0	11863.488981962204
1888	5821.5835	118.17409	5989.584	5623.663	1000.0	591.6444	14.688381	619.0372	470.61728	9445000	-2.1453202e-08	513.7101	-0.016995572	-50.28769	-1.0756557	0.017784648	0.2072	6.0	11870.099699020386
1889	5738.6396	119.301636	5953.8364	5594.7817	1000.0	590.5108	16.930698	619.9093	477.81085	9450000	-7.655024e-08	824.055	-0.004100888	-103.12012	-1.0759453	0.017840713	0.2338	2.0	11876.40332198143
1890	5546.175	448.9589	5949.261	4699.4995	960.4	582.4591	25.754736	610.84674	50.012012	9455000	3.7020445e-08	3435.5903	-0.004176514	-232.48828	-1.0760616	0.019965876	0.242	2.0	11882.87373495102
1891	5762.53	108.02571	5944.211	5672.717	1000.0	578.1218	18.241331	608.7307	182.71696	9460000	-9.509921e-09	832.8342	-0.0074556004	-190.98456	-1.0761954	0.016280685	0.1974	3.0	11889.194264888763
1892	5740.493	155.93457	6007.542	5529.998	1000.0	584.8321	19.061121	616.2193	378.28033	9465000	-3.7117303e-08	609.5887	-0.026522323	-51.949768	-1.0763881	0.01593843	0.266	11.0	11895.679808139801
1893	5777.9033	78.70117	5917.126	5695.5796	1000.0	583.22675	16.58441	606.5177	450.17252	9470000	-1.0905266e-07	546.1729	-0.018478299	-42.114655	-1.0774051	0.016881831	0.2524	7.0	11902.349705934525
