Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
341	-5.927992	1.7741331	-2.7135162	-11.973351	50.0	-1.74825	1.4808981	2.761683	-8.019849	1710000	-6.7219137e-09	0.34220672	0.00046751808	-0.048047006	-1.9870398	0.020599175	0.1558	3.0	1219.8952631950378
342	-5.8940697	1.5276684	-2.605156	-11.099659	50.0	-1.7181721	1.5127323	1.7639469	-10.569897	1715000	4.1472912e-08	0.33188346	-0.02545446	-0.040561557	-1.987133	0.015826117	0.186	45.0	1226.230817079544
343	-5.8955317	1.8952931	-2.814193	-12.339418	50.0	-1.818237	1.5129281	1.9649942	-10.2418785	1720000	-4.672855e-08	0.35330677	-0.022838356	-0.060384184	-1.9982448	0.015778108	0.1558	23.0	1232.3574390411377
344	-5.8304567	1.7641792	-2.75038	-12.720374	50.0	-1.6860816	1.4664723	1.0352458	-8.886641	1725000	-1.501739e-08	0.29521203	-0.02012874	-0.056218237	-2.0064032	0.01896323	0.2052	25.0	1238.523990869522
345	-5.5932918	1.5751362	-2.5521867	-9.623594	50.0	-1.6771992	1.4468318	1.6260067	-7.6890054	1730000	-2.6786328e-08	0.25064433	-0.023308912	-0.03790751	-2.0128267	0.015810395	0.156	36.0	1245.1357290744781
346	-5.9806514	1.4930899	-2.334785	-9.346897	50.0	-1.6822971	1.516009	2.1170208	-8.385692	1735000	7.426739e-09	0.25631613	-0.022952864	-0.043094903	-2.0197947	0.015077179	0.1852	37.0	1252.392096042633
347	-5.6488857	1.8402866	-2.4978814	-11.841569	50.0	-1.6801568	1.4092079	1.6668448	-7.686423	1740000	-3.33786e-10	0.26627395	-0.011745111	-0.032682315	-2.0211716	0.015105558	0.1312	7.0	1259.6083071231842
348	-6.176221	1.9046197	-2.2976537	-11.253187	50.0	-1.808327	1.5696845	1.054018	-9.833704	1745000	5.4217875e-09	0.25927964	-0.010013985	-0.035187334	-2.0226033	0.018652396	0.195	11.0	1266.2572162151337
349	-5.724433	1.8977195	-2.5222974	-12.301052	50.0	-1.7097416	1.4517548	1.0816913	-12.105443	1750000	-5.1569938e-08	0.2694133	-0.010103047	-0.06448199	-2.0260346	0.016556948	0.1616	7.0	1272.6900160312653
350	-5.7055354	1.6348706	-2.379934	-10.165902	50.0	-1.7090434	1.4930938	0.73238266	-8.284188	1755000	-4.0633605e-08	0.22953047	-0.021429969	-0.044035897	-2.0275075	0.0153138535	0.1934	28.0	1280.1200931072235
351	-5.564653	1.9227947	-2.0429342	-10.672787	50.0	-1.6894561	1.4584615	1.5132368	-10.268883	1760000	2.7933718e-08	0.25513592	-0.015818385	-0.041624665	-2.0378003	0.015066182	0.1646	15.0	1287.417545080185
352	-5.8356543	1.8898047	-1.9735553	-10.917824	50.0	-1.6764865	1.5172378	1.3046994	-8.823822	1765000	5.518198e-08	0.19301122	-0.0038306422	-0.02221106	-2.0442202	0.017064668	0.2038	7.0	1293.9344260692596
353	-5.7896657	1.9186404	-2.4039655	-12.90672	50.0	-1.6432891	1.4470446	1.3835144	-11.348442	1770000	-8.9259444e-08	0.27761456	-0.003949009	-0.043291524	-2.046816	0.017002339	0.1566	4.0	1299.9559450149536
354	-5.731451	1.91473	-2.1291022	-11.53546	50.0	-1.7579511	1.433093	1.3825749	-8.683675	1775000	-1.1527538e-08	0.24328071	0.0052567665	-0.028996944	-2.0483193	0.021568708	0.2732	3.0	1306.0481638908386
355	-5.9923706	1.988053	-1.8417627	-11.945194	50.0	-1.7293547	1.5571553	1.274567	-12.078735	1780000	6.693303e-08	0.2070605	0.0059117307	-0.025843784	-2.0493665	0.016206145	0.1634	1.0	1312.2164928913116
356	-5.351192	1.8252659	-1.8310846	-9.709454	50.0	-1.5146123	1.3839588	0.7785909	-9.581432	1785000	1.04114415e-08	0.21039541	0.0042725075	-0.036645994	-2.0497231	0.017402504	0.1808	1.0	1318.086519241333
357	-5.5881596	1.766748	-1.7920727	-12.559995	50.0	-1.602165	1.4048404	1.386382	-10.751512	1790000	5.1242115e-08	0.27369726	0.010237436	-0.050517783	-2.0499997	0.019135507	0.2642	1.0	1323.6544270515442
358	-5.284895	1.7893722	-1.1785984	-9.826785	50.0	-1.497712	1.3838946	1.182501	-8.109201	1795000	-6.561577e-08	0.21272902	0.0051968712	-0.036726072	-2.050252	0.025283748	0.1208	2.0	1329.6120920181274
359	-5.6117754	1.9877874	-1.7094736	-11.491794	50.0	-1.6381334	1.4076915	1.4519415	-8.334817	1800000	-2.1088123e-08	0.23611692	0.0136945	0.05470258	-2.0507689	0.021992924	0.1984	1.0	1335.6239161491394
360	-5.3308754	1.8993875	-1.4884372	-11.688941	50.0	-1.8760533	1.4787558	0.56067663	-9.590595	1805000	7.094145e-08	0.37239328	0.013084762	-0.20736809	-2.051023	0.024793115	0.1614	2.0	1342.5099968910217
361	-5.4167976	1.989059	-1.7020069	-11.314982	50.0	-1.469116	1.457102	0.72440445	-8.232448	1810000	-2.1086633e-08	0.2038498	0.01767292	-0.033445075	-2.0514774	0.03192107	0.2196	1.0	1349.0260591506958
362	-5.531255	1.9921598	-1.2902	-13.215589	50.0	-1.4400362	1.3976167	0.93608737	-8.120713	1815000	3.7536023e-09	0.24621376	0.024085855	-0.05993472	-2.0516875	0.06217947	0.317	1.0	1355.024171113968
363	-5.066793	1.6717532	-1.5073028	-9.603489	50.0	-1.4100574	1.3184016	0.71457446	-8.498995	1820000	-4.3064357e-09	0.26243478	0.0283641	-0.06493698	-2.0519	0.051291462	0.3044	1.0	1361.1096069812775
364	-5.406719	1.8426093	-1.1808317	-11.131729	50.0	-1.4544353	1.3352989	0.74835896	-7.3902445	1825000	4.2140485e-08	0.32906303	0.030024996	-0.07351142	-2.0521355	0.039536174	0.2698	1.0	1367.0791010856628
365	-5.5307097	1.9365636	-1.0381866	-10.119635	50.0	-1.4834129	1.3803356	0.6893946	-7.9794745	1830000	-5.928576e-08	0.30059874	0.012146287	-0.053769246	-2.05235	0.016219443	0.1396	1.0	1373.3038239479065
366	-5.8005357	1.7728708	-1.2335551	-11.007877	50.0	-1.553573	1.394018	2.0431669	-10.129738	1835000	4.8828124e-08	0.27196044	0.0072798454	-0.0430658	-2.0525308	0.023828417	0.2594	4.0	1379.203351020813
367	-5.7417297	1.968541	-1.3797421	-12.671158	50.0	-1.6064639	1.4477459	1.4919225	-12.386179	1840000	-3.705472e-08	0.33259368	0.017490853	-0.046294034	-2.0532365	0.026508661	0.1648	1.0	1384.7764592170715
368	-5.844291	1.5680012	-1.1375142	-10.259302	50.0	-1.5792829	1.3773384	0.87798965	-10.4047575	1845000	6.659031e-08	0.31445813	0.026277399	-0.04698509	-2.053433	0.040071834	0.233	1.0	1390.2818489074707
369	-5.9483714	1.7204375	-1.1542978	-10.005309	50.0	-1.5940825	1.3976355	0.8811391	-7.850882	1850000	-1.14923715e-07	0.2783951	0.005869799	-0.046109393	-2.0536523	0.024008589	0.1812	2.0	1396.0155742168427
370	-5.5535808	1.8885144	-1.4349333	-11.990182	50.0	-1.7139488	1.4134923	1.7390381	-8.438374	1855000	-1.9347668e-08	0.32102236	0.03974292	-0.09837924	-2.0540361	0.077846274	0.3912	1.0	1401.8372461795807
371	-5.7412367	1.9119611	-1.4311023	-9.824756	50.0	-1.6890796	1.3922938	1.3294213	-7.9816866	1860000	-3.231764e-08	0.29012448	0.042863373	-0.06125678	-2.0542178	0.09756664	0.4372	1.0	1407.296292066574
372	-5.359656	2.1593792	-1.1466107	-11.553015	50.0	-1.6635541	1.4349864	1.6475434	-8.952622	1865000	6.063692e-08	0.28064668	0.037642807	-0.07700245	-2.0543618	0.076157406	0.4262	1.0	1412.9688348770142
373	-5.1587367	1.9139507	-1.2381917	-11.463967	50.0	-1.5277127	1.3624358	1.2958868	-7.919159	1870000	-6.206632e-08	0.24198228	0.042074807	-0.04702565	-2.054477	0.06913199	0.4408	1.0	1418.2436690330505
374	-5.5972114	2.2692986	-1.3723586	-12.111946	50.0	-1.5504664	1.47322	1.9075118	-7.7204065	1875000	4.9636558e-08	0.31162515	0.043687	-0.07585208	-2.0546265	0.07796652	0.4074	1.0	1423.3398201465607
375	-5.266217	1.9783293	-1.4297953	-11.947007	50.0	-1.4901724	1.388642	3.1460187	-8.3661995	1880000	-4.5494737e-08	0.32147682	0.045348413	-0.090460435	-2.054779	0.080209	0.3946	1.0	1428.510360956192
376	-5.1909513	2.1262348	-1.4611199	-10.797284	50.0	-1.393934	1.358338	1.6133785	-7.94121	1885000	8.368493e-09	0.3364521	0.030689323	-0.0670706	-2.0549464	0.052808326	0.3242	1.0	1433.9267978668213
377	-5.8426986	2.4725988	-1.3741732	-12.708296	50.0	-1.6503536	1.5904763	2.4826503	-10.048148	1890000	-9.076595e-08	0.3911007	0.019363103	-0.090547144	-2.0551343	0.031121798	0.2382	1.0	1438.8067610263824
378	-5.424465	2.252087	-1.4938142	-12.014822	50.0	-1.5178088	1.4251933	2.082543	-8.416359	1895000	-2.9626488e-08	0.29443797	0.012180276	-0.056719124	-2.0553079	0.017238764	0.1906	1.0	1443.9795680046082
379	-5.4098263	2.3626795	-1.5890672	-12.217641	50.0	-1.501631	1.4368134	2.4428556	-8.608772	1900000	-6.699413e-08	0.3143704	0.0067288857	-0.05177006	-2.0554833	0.030936755	0.2656	1.0	1449.731686115265
380	-5.94026	2.4901319	-1.9594038	-12.810614	50.0	-1.6351446	1.5388451	3.5825412	-9.968106	1905000	2.146028e-08	0.47781044	0.016213225	-0.14666456	-2.0556238	0.027951678	0.2574	1.0	1455.6394619941711
381	-5.9636354	2.8019562	-2.1246853	-14.870284	50.0	-1.7162348	1.8225572	1.8431747	-28.523209	1910000	5.0723554e-09	0.7257504	0.012262721	-0.39796537	-2.055786	0.033056714	0.2592	1.0	1461.1740770339966
382	-5.8556294	2.2422407	-1.6606048	-13.108893	50.0	-1.6715404	1.5980372	1.8871498	-12.986168	1915000	4.3511392e-08	0.4405496	0.011118218	-0.119671255	-2.0559487	0.017239267	0.2128	1.0	1466.9961340427399
383	-6.0120344	2.5603251	-1.6455413	-13.439291	50.0	-1.6466426	1.5600804	1.3485819	-13.17451	1920000	-1.3431907e-08	0.32299113	0.009860539	-0.06443095	-2.0561101	0.015302101	0.189	1.0	1472.4863169193268
384	-5.2628584	2.3331492	-1.4882302	-11.369345	50.0	-1.5916522	1.3811737	0.84663355	-11.38674	1925000	6.2203405e-08	0.279703	-0.0021277573	-0.053053603	-2.056253	0.016917175	0.2212	10.0	1478.0242619514465
385	-5.396377	2.199908	-1.5014043	-13.173904	50.0	-1.6053805	1.4460803	1.2399293	-8.4673	1930000	-2.3537874e-08	0.2658371	0.025109358	-0.035910934	-2.058444	0.043212887	0.3454	1.0	1483.6351850032806
386	-5.321841	1.9448955	-1.5275226	-10.975716	50.0	-1.5002115	1.3397691	0.84202445	-8.476161	1935000	4.913807e-08	0.21492738	0.031251226	-0.037400767	-2.0587142	0.06399528	0.4018	1.0	1488.9454009532928
387	-5.1551323	2.0440936	-1.6181173	-11.973595	50.0	-1.4059874	1.3080621	1.2394768	-7.8412156	1940000	-1.1524558e-08	0.19161914	0.033908736	-0.026538983	-2.058971	0.06275277	0.4058	1.0	1494.1344289779663
388	-5.381969	2.2620902	-1.6751857	-12.634378	50.0	-1.393038	1.4202174	0.5199336	-8.643534	1945000	5.7218223e-08	0.23373741	0.040716518	-0.029314563	-2.0592146	0.08829836	0.4126	1.0	1499.3444030284882
389	-5.3835335	3.7879527	-1.452144	-35.82831	50.0	-1.3176049	2.8919976	67.913666	-9.953823	1950000	-2.5554002e-08	15.259066	0.016779406	-13.049863	-2.059436	0.07333373	0.4474	1.0	1504.6106362342834
390	-5.2103906	2.2780874	-1.4219835	-12.476931	50.0	-1.3150859	1.6536639	1.4235363	-13.709185	1955000	-3.550425e-08	0.52827364	0.04209928	-0.33268353	-2.0596101	0.05753056	0.3852	1.0	1510.3582680225372
391	-5.556414	2.196805	-1.273473	-10.308394	50.0	-1.4764668	1.4638757	0.86707664	-8.655745	1960000	-3.2782554e-11	0.22645435	0.031294703	-0.083431825	-2.059777	0.05698454	0.3398	1.0	1515.8757479190826
392	-5.4828362	1.9533246	-1.4433694	-10.821335	50.0	-1.3551688	1.3606455	0.80516124	-8.623351	1965000	-2.140738e-08	0.22022954	0.031457502	-0.06610213	-2.0599868	0.048369713	0.2948	1.0	1521.4064140319824
393	-5.529517	1.906724	-1.4821934	-10.48555	50.0	-1.4845984	1.3439163	0.69649994	-8.606948	1970000	-1.0728836e-09	0.1855956	0.02499097	-0.036746472	-2.0601902	0.054899156	0.2916	1.0	1526.7869939804077
394	-5.868877	2.0502806	-1.5031692	-11.443276	50.0	-1.6003541	1.4395723	0.95212847	-10.860463	1975000	7.324219e-08	0.19087958	0.03061319	-0.039459676	-2.0603945	0.04518726	0.202	1.0	1532.663815021515
395	-5.3154674	2.0927474	-1.1640785	-10.841208	50.0	-1.4290578	1.3990455	0.5894089	-8.4901085	1980000	-9.142608e-09	0.18255314	0.036082845	-0.03165996	-2.0605593	0.06509852	0.2854	1.0	1538.1417219638824
396	-5.826737	1.9096028	-1.7466351	-10.588426	50.0	-1.5995026	1.4000666	0.7778921	-11.39021	1985000	5.0908326e-08	0.21411692	0.02723019	-0.053684965	-2.0607321	0.054410394	0.2478	1.0	1543.4242861270905
397	-5.4737444	2.1506221	-1.076255	-10.805338	50.0	-1.4310935	1.488363	0.825966	-8.659674	1990000	5.7683884e-08	0.27063859	0.039513085	-0.0829052	-2.0609126	0.05201116	0.2988	1.0	1548.8080990314484
398	-5.9643383	1.9740531	-1.2403224	-10.285046	50.0	-1.6389601	1.4851956	0.65980375	-8.4167	1995000	-4.8813224e-08	0.24794959	0.03163489	-0.05071032	-2.0610766	0.05299425	0.3058	1.0	1554.0095179080963
399	-6.1145606	1.7984227	-1.3346092	-11.144595	50.0	-1.6747549	1.4871945	2.7128134	-9.187142	2000000	-1.8960238e-08	0.34445858	0.024369331	-0.05358368	-2.0612338	0.03473	0.2522	1.0	1559.159912109375
400	-5.617436	1.8911842	-1.3919954	-9.866285	50.0	-1.6176775	1.406956	0.7333946	-8.7752	2005000	2.527386e-08	0.22340687	0.012857397	-0.026590988	-2.061401	0.025722103	0.1874	1.0	1564.3261778354645
401	-5.711316	2.012988	-1.5941163	-10.586566	50.0	-1.6181842	1.4823003	4.940477	-9.14965	2010000	6.132126e-08	0.3629062	0.017409254	-0.091550976	-2.0615501	0.037201464	0.1624	1.0	1569.2389950752258
402	-6.042322	1.9265578	-1.1941761	-11.966767	50.0	-1.8194567	1.4867102	1.1849102	-8.849392	2015000	7.4326993e-09	0.27558947	0.02368536	-0.028907016	-2.061695	0.040998172	0.2192	1.0	1574.4664421081543
403	-6.0680676	1.7942873	-1.4027747	-9.949544	50.0	-1.7876004	1.463316	0.72373813	-9.41963	2020000	-2.6667118e-08	0.3333169	0.030248858	-0.057718903	-2.0618587	0.06159087	0.3424	1.0	1579.6498131752014
404	-6.0054126	1.80827	-1.2733351	-9.8785715	50.0	-1.6711922	1.6430689	20.627562	-8.224886	2025000	7.4142214e-08	0.767075	-0.0007263985	-0.4722866	-2.062022	0.015290132	0.192	1.0	1585.26660490036
405	-5.9145885	1.9855621	-1.10817	-10.484856	50.0	-1.8203658	1.5232213	4.451812	-8.745927	2030000	9.1451405e-08	0.31540447	0.0030275593	-0.054585725	-2.0621817	0.015889186	0.1836	1.0	1590.7698650360107
406	-6.017459	1.9455801	-1.2393183	-9.813893	50.0	-1.7849739	1.5575715	0.9285333	-8.456724	2035000	-3.8552283e-08	0.36159506	0.01186231	-0.05679947	-2.0623093	0.025344715	0.2666	1.0	1596.0689151287079
407	-6.0086946	1.8158829	-1.4062811	-10.376526	50.0	-1.86614	1.5238454	5.1901345	-7.9591804	2040000	2.6789307e-08	0.4619272	0.0132475495	-0.06987855	-2.0624413	0.028843576	0.2648	1.0	1600.9536249637604
408	-5.9435225	1.9134043	-1.3432003	-10.6331215	50.0	-1.6460634	1.531931	4.542327	-8.550286	2045000	1.48683785e-08	0.32220745	0.006442702	-0.08061482	-2.062561	0.017298497	0.1858	1.0	1606.1897580623627
409	-5.321747	1.8572695	-1.2625374	-9.744428	50.0	-1.494718	1.3483135	2.1078284	-8.073336	2050000	2.669692e-08	0.2654754	0.0060748537	-0.03981948	-2.0626733	0.017671175	0.1914	1.0	1611.5021040439606
410	-5.8897753	1.7696127	-1.2350602	-12.141039	50.0	-1.5628072	1.4080817	2.8805861	-7.766085	2055000	7.021427e-09	0.28176203	0.013457618	-0.06744306	-2.0628066	0.024964243	0.1958	1.0	1616.7507700920105
411	-5.868678	1.8664593	-1.4106383	-9.822945	50.0	-1.6557113	1.4070299	4.3866725	-9.164921	2060000	-3.862381e-09	0.3498622	-0.024185343	-0.08501986	-2.062935	0.0151462415	0.2052	48.0	1622.2727360725403
412	-5.836688	2.020813	-1.4554453	-9.732753	50.0	-1.7987424	1.528561	1.4553905	-9.477039	2065000	1.8972903e-09	0.33748698	-0.018672088	-0.075071275	-2.0740616	0.015298272	0.1896	28.0	1627.9130311012268
413	-6.2181506	1.823121	-1.9508623	-11.667239	50.0	-1.746358	1.5557325	2.035098	-9.475553	2070000	-2.2998453e-08	0.30196908	0.0018171219	-0.06406973	-2.0833125	0.016122198	0.0944	2.0	1633.1427900791168
414	-5.7243104	1.7572452	-1.2455882	-8.894314	50.0	-1.7432604	1.4649171	1.3172357	-9.528616	2075000	-2.2149086e-08	0.277685	0.012644945	-0.04601319	-2.0839207	0.023611395	0.121	1.0	1638.5628590583801
415	-5.703445	1.967696	-1.3280164	-9.986767	50.0	-1.6332853	1.4382225	1.7495449	-7.821786	2080000	-1.9552186e-08	0.22976539	0.013422781	-0.03225127	-2.084208	0.015600888	0.1012	1.0	1644.06680727005
416	-5.812158	1.8321804	-1.1609578	-11.1149025	50.0	-1.6266893	1.4574661	1.2587756	-10.728426	2085000	2.310425e-09	0.21132177	0.013004762	-0.042550758	-2.0845199	0.023390722	0.1176	1.0	1649.2241508960724
417	-5.4659753	1.8574815	-1.3198012	-9.968095	50.0	-1.6143713	1.3616453	2.2347944	-8.763248	2090000	-1.2612343e-08	0.20044564	0.0013957752	-0.013650104	-2.0847962	0.016660048	0.2144	2.0	1654.1761620044708
418	-5.595631	1.996278	-1.2916886	-10.230606	50.0	-1.5902364	1.4531765	1.4304413	-9.121141	2095000	-1.1857599e-08	0.2143367	0.0064455783	-0.038412392	-2.0853088	0.015360665	0.205	1.0	1659.5774910449982
419	-5.716108	2.0108223	-1.3296043	-12.172797	50.0	-1.6225507	1.38687	0.79561985	-9.270941	2100000	-9.9408624e-08	0.23909405	0.003248677	-0.033322424	-2.0855832	0.021877894	0.2264	3.0	1664.7632069587708
420	-5.376347	2.075798	-1.1112633	-10.719805	50.0	-1.5331056	1.4298496	2.0302403	-8.3554125	2105000	-6.593466e-08	0.19443569	-0.008819242	-0.03266278	-2.0863805	0.017214872	0.183	8.0	1670.1155200004578
421	-5.385916	1.8414295	-1.5712935	-9.323468	50.0	-1.6436648	1.3473139	1.0917418	-9.82239	2110000	-6.311238e-08	0.22850263	-0.005882918	-0.01605244	-2.088757	0.015083894	0.1574	6.0	1675.2825779914856
422	-5.278235	1.9491125	-1.1530976	-10.908112	50.0	-1.4789213	1.4097153	1.4588976	-8.23681	2115000	6.757379e-08	0.20439383	0.008068694	-0.031237796	-2.0905542	0.017777916	0.1794	2.0	1680.53595495224
423	-5.4740777	2.111034	-1.4185563	-11.9895735	50.0	-1.5673776	1.4123397	3.0386462	-8.449902	2120000	6.5095726e-08	0.22653022	0.00031732777	-0.038246527	-2.0911233	0.01805706	0.1848	3.0	1685.6247971057892
424	-5.1539507	2.1009645	-1.3384345	-9.884745	50.0	-1.486492	1.3391628	0.4279833	-11.4574995	2125000	2.257675e-08	0.24362022	0.009306394	-0.057903424	-2.0919685	0.029548287	0.16	1.0	1690.8220131397247
425	-5.6857386	1.8988837	-1.1875226	-11.927353	50.0	-1.632823	1.4856267	1.8930335	-8.738558	2130000	-3.131032e-08	0.2840443	0.009241997	-0.0448305	-2.0922182	0.021634465	0.1776	1.0	1696.067446231842
426	-5.5872107	1.6396196	-1.5104102	-10.138949	50.0	-1.5945947	1.3649186	0.8932494	-8.723297	2135000	-2.3263693e-08	0.20059489	0.00830536	-0.028597787	-2.092425	0.018343085	0.204	2.0	1701.4963040351868
427	-5.516999	1.7533766	-1.523072	-10.076266	50.0	-1.6289805	1.4045886	0.60841674	-7.960294	2140000	-5.3352117e-08	0.19725868	0.003412004	-0.035558835	-2.0928533	0.015917495	0.1286	3.0	1706.3698148727417
428	-5.265392	2.0088327	-1.4494548	-10.843818	50.0	-1.6191051	1.3417283	0.77656496	-7.7953725	2145000	6.8461894e-08	0.18641034	0.014308744	-0.039983585	-2.093619	0.032576907	0.233	1.0	1711.4986698627472
429	-5.4770374	2.1844552	-1.3530052	-11.013796	50.0	-1.573117	1.4297243	0.7745304	-9.333704	2150000	-7.548332e-08	0.32261008	0.015949901	-0.0491592	-2.0938628	0.03134963	0.2446	1.0	1716.5617191791534
430	-6.1324134	1.7595495	-2.0244694	-11.987285	50.0	-1.7736883	1.4872752	1.3829246	-9.232138	2155000	-1.28626825e-08	0.22531955	0.007884266	-0.04927671	-2.0940852	0.021480955	0.1598	1.0	1721.8534469604492
431	-5.692511	1.8278227	-1.2058247	-11.18709	50.0	-1.6536719	1.4338435	1.2063307	-9.060531	2160000	3.563464e-08	0.1946147	-0.0070590577	-0.02699709	-2.094268	0.018421015	0.1832	6.0	1726.9500749111176
432	-5.6014824	1.8354964	-1.2666762	-8.988699	50.0	-1.6059074	1.3745611	1.9533247	-7.599608	2165000	-3.5405159e-09	0.18222599	-0.014908691	-0.022279471	-2.0949812	0.015136302	0.1734	12.0	1732.4116959571838
433	-5.599409	1.7906436	-1.4272279	-10.395197	50.0	-1.634007	1.393138	0.56439596	-11.6789665	2170000	1.6403199e-08	0.22192474	-0.009880229	-0.032956317	-2.096476	0.016202636	0.1722	19.0	1737.7956171035767
434	-5.444862	2.2571347	-1.5223829	-12.891416	50.0	-1.6922519	3.26001	1.9492228	-80.04477	2175000	-1.6246437e-07	8.926824	0.008380312	-8.687988	-2.1001892	0.035477795	0.1802	1.0	1742.9859919548035
435	-5.8484173	1.9336289	-1.2433249	-10.332355	50.0	-1.6749727	1.453941	0.68213713	-8.346583	2180000	-5.671978e-08	0.17507741	0.013183636	-0.02987343	-2.1003754	0.026221598	0.1158	1.0	1748.0466980934143
436	-5.8671107	1.8349614	-1.3498149	-9.713945	50.0	-1.8675914	1.4571012	2.8922825	-8.176878	2185000	2.6917457e-08	0.36022606	0.009879069	-0.10204312	-2.1005785	0.026936648	0.1624	1.0	1753.228816986084
437	-5.890658	2.0183487	-1.286838	-10.430113	50.0	-1.6957653	1.4210141	1.121107	-8.368095	2190000	-1.116991e-08	0.41062003	0.002650427	-0.0715664	-2.1007776	0.022886856	0.2286	5.0	1758.2345921993256
438	-5.9325075	2.054176	-1.4076071	-12.071238	50.0	-1.7139277	1.4693999	3.7305691	-9.719481	2195000	-6.296634e-08	0.28215978	0.012962918	-0.11181927	-2.1013913	0.02370231	0.247	1.0	1763.4059109687805
439	-5.4654527	2.1738307	-1.1652449	-10.265223	50.0	-1.672334	1.4252558	1.0712767	-10.652402	2200000	9.895861e-09	0.21003279	0.030238882	-0.05104117	-2.101487	0.05375852	0.3974	1.0	1768.2335751056671
440	-5.646101	1.834418	-1.387768	-12.120247	50.0	-1.6522214	1.3737974	1.8686765	-7.5587373	2205000	2.7197599e-08	0.21587671	0.025050998	-0.04937683	-2.1016018	0.03372442	0.3428	1.0	1773.5521728992462
441	-5.31237	1.8787621	-1.212543	-9.97818	50.0	-1.4909894	1.3867137	1.4935592	-8.728735	2210000	4.543364e-09	0.18138541	0.019036751	-0.053723052	-2.1016963	0.026842166	0.3044	1.0	1778.8023991584778
442	-5.2354336	1.9856341	-1.4120983	-10.899124	50.0	-1.4930147	1.3287964	1.0031207	-9.203741	2215000	3.4797193e-08	0.172486	0.013433812	-0.044830486	-2.1017938	0.023653176	0.2756	1.0	1784.240671157837
443	-5.488122	2.0075135	-1.5341548	-10.568465	50.0	-1.4846742	1.3971577	1.0499266	-8.5668335	2220000	-5.7339666e-09	0.16144411	0.00554565	-0.02180712	-2.1018672	0.01764338	0.1796	1.0	1789.5529539585114
444	-5.0394716	1.9050652	-1.497505	-10.243846	50.0	-1.4222602	1.3452251	1.3212949	-9.251825	2225000	-4.0894747e-08	0.17339575	0.0056009493	-0.03771074	-2.1019073	0.016408065	0.1528	1.0	1794.9560821056366
445	-4.976479	1.9244642	-1.483445	-8.606509	50.0	-1.3697712	1.2645471	1.0938376	-7.699749	2230000	3.3551455e-08	0.15063883	-0.014830637	-0.020825341	-2.1019275	0.016900301	0.2214	27.0	1800.1948659420013
446	-5.1507716	2.2017925	-1.4402905	-13.293971	50.0	-1.3484303	1.3544986	1.7615597	-10.288928	2235000	-7.605553e-09	0.2167641	0.009720574	-0.069925025	-2.105675	0.026790446	0.1256	2.0	1805.2889590263367
447	-5.453169	2.2339935	-1.3858489	-10.94477	50.0	-1.5891898	1.4741968	2.1777885	-10.097194	2240000	7.529259e-08	0.18889695	0.030502886	-0.043006107	-2.106018	0.07347615	0.2956	1.0	1810.444804906845
448	-5.341878	1.8421429	-1.4418314	-9.059667	50.0	-1.5805726	1.372709	1.5831532	-7.5473094	2245000	-2.7298928e-09	0.17334433	0.03373535	-0.040557116	-2.1062074	0.05439538	0.271	1.0	1815.774730205536
449	-5.1868224	1.955707	-1.2526681	-10.832776	50.0	-1.3615148	1.3612416	1.2642149	-9.543588	2250000	-5.57065e-08	0.13009417	0.016229976	-0.021020427	-2.1064231	0.028189613	0.175	1.0	1820.6984100341797
450	-5.184313	1.8571756	-1.2436569	-10.846268	50.0	-1.4065734	1.3446407	1.4220482	-7.3737054	2255000	-3.5771727e-08	0.15441033	0.0012207198	-0.038387448	-2.1066375	0.01807502	0.2286	4.0	1825.7544260025024
451	-4.973456	2.0787907	-1.4399444	-10.804155	50.0	-1.3823704	1.2948302	0.650501	-8.871277	2260000	-1.5497208e-09	0.13629621	-0.0024288835	-0.021784835	-2.1071765	0.017829055	0.1544	6.0	1830.828199148178
452	-5.0927153	1.7653257	-1.5224298	-10.858745	50.0	-1.3487093	1.2746468	2.253377	-7.625293	2265000	2.2126734e-08	0.13432264	-0.012126576	-0.01964739	-2.1080124	0.01505688	0.199	9.0	1836.1344740390778
453	-5.3869348	2.2490857	-1.3820078	-10.941372	50.0	-1.4778045	1.4134262	2.096856	-8.569186	2270000	-1.7166137e-08	0.18492661	0.0029819892	-0.053292885	-2.1092188	0.015906613	0.1078	1.0	1841.0577170848846
454	-5.6432204	1.871208	-1.3756204	-12.615772	50.0	-1.550351	1.4524935	1.4779968	-10.030067	2275000	9.614378e-08	0.18709315	0.0069703897	-0.06518589	-2.109347	0.023919312	0.2084	1.0	1846.116865158081
455	-5.4192786	2.1614232	-1.3760022	-10.723698	50.0	-1.4708891	1.4011171	0.43968353	-7.964667	2280000	-7.0780515e-09	0.15466067	0.013824118	-0.03370376	-2.1094508	0.016934931	0.1808	1.0	1850.9797940254211
456	-5.3767676	1.8955605	-1.4552375	-10.773547	50.0	-1.4007541	1.3771499	1.0979755	-9.6718	2285000	-8.5466354e-08	0.13643171	0.009951037	-0.0231072	-2.109576	0.016193066	0.1676	1.0	1856.3891921043396
